school_id,name,country,url,status,title,verdict
1586,University of Calgary,Canada,https://careers.ucalgary.ca/jobs/16867239-postdoctoral-fellow-sessional-instructors-department-of-mathematics-and-statistics,403,,blocked
1586,University of Calgary,Canada,https://careers.ucalgary.ca/jobs/16050029-small-animal-surgery-and-surgical-skills-assistant-or-associate-professor-teaching-faculty-of-veterinary-medicine-ucvm,403,,blocked
1586,University of Calgary,Canada,https://careers.ucalgary.ca/jobs/15745150-radiology-diagnostic-imaging-assistant-or-associate-professor-faculty-of-veterinary-medicine,403,,blocked
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/4268,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/4270,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/4242,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/4171,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3314,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3339,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3406,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3840,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/4037,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3238,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3862,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3860,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3836,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3780,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3781,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3782,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3783,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3784,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3694,200,University of Alberta Careers,posting
1587,University of Alberta,Canada,https://iaejup.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/UOA-Careers/job/3584,200,University of Alberta Careers,posting
1588,Burman University,Canada,https://www.burmanu.ca/facultyportal,200,Faculty Portal,posting
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9253,200,University of Lethbridge Applicant Portal | Faculty of Arts &amp; Science - Sessional Lecturer,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9260,200,"University of Lethbridge Applicant Portal | Teaching Assistant - Indigenous Governance and Business Management Program (Part-time, Casual)",furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/8166,200,University of Lethbridge Applicant Portal | Faculty of Health Sciences Sessional Lecturer,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9283,200,University of Lethbridge Applicant Portal | Faculty of Arts &amp; Sciences – Tier 2 Canada Research Chair (Genomics in Precision Health),furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/8909,200,University of Lethbridge Applicant Portal | Graduate Assistant (Research) - Full Fixed,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9295,200,University of Lethbridge Applicant Portal,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9073,200,University of Lethbridge Applicant Portal | Summer Student Painter,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9299,200,University of Lethbridge Applicant Portal,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9163,200,"University of Lethbridge Applicant Portal | Associate Vice-President, Human Resources",furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9307,200,University of Lethbridge Applicant Portal,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9226,200,University of Lethbridge Applicant Portal | Dhillon School of Business Sessional Lecturer,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9311,200,University of Lethbridge Applicant Portal | Faculty of Education Counselling Psychology - Research and Program Evaluation Skills - Sessional Lecturer,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9240,200,University of Lethbridge Applicant Portal | Faculty of Arts &amp; Science - Assistant Teaching Professor (Psychology),furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9252,200,University of Lethbridge Applicant Portal | Faculty of Fine Arts - Sessional Lecturer,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9258,200,University of Lethbridge Applicant Portal | Indigenous Governance and Business Management Sessional Lecturer (Casual/Part-Time),furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9282,200,University of Lethbridge Applicant Portal | Faculty of Arts &amp; Science - Postdoctoral Fellow (Department of Philosophy),furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/8841,200,University of Lethbridge Applicant Portal | Graduate Assistant (Research) - Full Fixed,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9294,200,University of Lethbridge Applicant Portal,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/8910,200,University of Lethbridge Applicant Portal | Health Sciences - Nursing Sessional Instructor,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9297,200,"University of Lethbridge Applicant Portal | Finance System Implementation Manager (Full-time, Continuing)",furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9160,200,"University of Lethbridge Applicant Portal | Standardized Patient, Southern Alberta Medical Program (Casual)",furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9304,200,University of Lethbridge Applicant Portal,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9206,200,University of Lethbridge Applicant Portal | Liberal Education Assistant Professor,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9309,200,University of Lethbridge Applicant Portal,furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9229,200,"University of Lethbridge Applicant Portal | SharePoint Analyst (Full-time, Term)",furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9313,200,"University of Lethbridge Applicant Portal | Sports Performance Coach (Full-time, Recurring Limited Term)",furniture
1589,University of Lethbridge,Canada,https://uleth.peopleadmin.ca/postings/9242,200,University of Lethbridge Applicant Portal | Faculty of Arts &amp; Science - Assistant Professor (Psychology),furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0826-0428&BRID=361459&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0826-0908&BRID=361417&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0826-0832&BRID=361449&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0826-0603&BRID=360847&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0826-0736&BRID=360747&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0826-0163&BRID=359444&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&Page=JobDetails&Jobid=J0726-0709&BRID=358195&lang=1,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&page=joblisting,200,We apologize for the inconvenience...,furniture
1590,University of the Fraser Valley,Canada,https://ufv.njoyn.com/CL3/xweb/xweb.asp?tbtoken=ZVhcQh5fR1U4EHACQiZTHVRUdmNfAUxYe1MkTip9DBJFW0VuWUBvBhN2LiUuQC4kXjBRGVtXT3FgXTpQ&chk=ZVpaShI%3D&clid=56144&page=JobMatchSubscription,200,We apologize for the inconvenience...,furniture
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/faculty-staff-forms.html,200,Provost and VP Academic,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/current-canada-research-chair-opportunities.html,200,Current Research Chair Opportunities,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/faculty-staff-forms/overview/new-faculty-startup-grants-faculty-recruitment-grants.html,200,New Faculty Start-Up Grants and Faculty Recruitment Grants,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/faculty-relations.html,200,Simon Fraser University Engaging the World,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/current-canada-research-chair-opportunities/tier-2-canada-research-chair-in-translation-and-creative-writing.html,404,,dead
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/current-canada-research-chair-opportunities/full-professor-tier-1-canada-research-chair--crc--crime-and-ineq.html,404,,dead
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/current-canada-research-chair-opportunities/canada-research-chair---indigenous-health-and-well-being.html,404,,dead
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions.html,200,Applied Sciences,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers.html,200,Provost and VP Academic,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/administrative-appointments.html,200,Administrative Appointments,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/our-role/academic-planning/enrolment-class-composition.html,200,Enrollment & Class Composition,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/current-canada-research-chair-opportunities/canada-impact--research-chairs.html,200,Canada Impact+ Research Chairs,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/applied-sciences.html,200,Applied Sciences,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/arts-social-sciences.html,200,ARTS AND SOCIAL SCIENCES,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/beedie-school-of-business.html,200,Beedie School of Business,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/communication--art-and-technology.html,200,"Communication, Art and Technology",posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/education.html,200,Education,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/environment.html,200,ENVIRONMENT,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/health-sciences.html,200,health sciences,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/library-and-archives.html,200,library and archives,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/medicine.html,200,medicine,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/science.html,200,science,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/faculty-positions/ltdm.html,200,Learning and Teaching Development Positions,posting
1591,Simon Fraser University,Canada,https://www.sfu.ca/vpacademic/academic-careers/current-canada-research-chair-opportunities/canada-excellence-research-chairs--cerc--2026-competition.html,404,,dead
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35137,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35384,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35381,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35346,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35345,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35305,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35323,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35354,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35344,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35196,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35313,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35316,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35274,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35273,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35307,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/34116,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35259,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35156,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35221,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35246,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35276,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35245,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35204,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35225,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35224,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35223,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35241,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35222,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35220,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/34620,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35209,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35119,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35198,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35199,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35065,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35146,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35059,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35147,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35174,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35175,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35124,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35118,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35145,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35090,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35142,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35141,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35140,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35094,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35071,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35052,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35130,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35058,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35091,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35068,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35066,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35064,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35063,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35061,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35062,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35029,200,Log in,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/34828,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35051,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35042,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/34967,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35028,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35037,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35030,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/34956,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35026,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/34966,200,Job Details,furniture
1592,Thompson Rivers University,Canada,https://tru.hua.hrsmart.com/hr/ats/Posting/view/35009,200,Job Details,furniture
